time (s),temp0,temp1,temp2,temp3,temp4,temp5,temp6,alpha value:,3.42E-05
358.63,283.5991534,284.7259819,285.6340693,286.1865667,286.3147156,286.0212041,285.3682485,,
360.01,283.5978423,284.7180157,285.6211365,286.1711579,286.2994333,286.0082027,285.3589737,,
361.38,283.5965532,284.7101687,285.6083875,286.1559546,286.2843388,285.9953468,285.3497929,,
362.75,283.5952765,284.7023819,285.5957274,286.1408439,286.2693208,285.982542,285.3406392,,
364.13,283.5940026,284.6945986,285.5830639,286.1257159,286.2542703,285.9696955,285.3314462,,
365.5,283.5927498,284.6869308,285.5705796,286.1107892,286.2394049,285.9569934,285.3223476,,
366.88,283.5914998,284.6792659,285.5580912,286.095845,286.2245074,285.9442505,285.3132106,,
368.25,283.5902704,284.6717143,285.545779,286.0810992,286.2097933,285.9316514,285.3041679,,
369.62,283.5890523,284.6642195,285.5335513,286.0664426,286.1951541,285.9191037,285.2951535,,
371,283.5878366,284.6567269,285.5213189,286.0517684,286.1804834,285.9065163,285.2861021,,
372.37,283.5866408,284.6493443,285.5092582,286.0372886,286.1659935,285.8940717,285.2771451,,
373.75,283.5854472,284.6419633,285.4971924,286.0227911,286.1514725,285.8815883,285.2681519,,
